% S&P 500 return data obtained from the CRSP Index File on the S&P 500 via WRDS. Raw monthly
% bond data are averages of 20-year and 30-year T-bond returns obtained from US Treasury 
% and Inflation Indexes via WRDS.

19910628	-0.045357	-0.0104215
19910731	0.046526	0.015799
19910830	0.023885	0.0356705
19910930	-0.016861	0.0336095
19911031	0.013458	0.000058
19911129	-0.040214	0.000473
19911231	0.114089	0.065018
19920131	-0.018348	-0.032531
19920228	0.012865	0.004003
19920331	-0.01947	-0.0112055
19920430	0.028614	-0.0024135
19920529	0.00485	0.028208
19920630	-0.01503	0.0129955
19920731	0.040924	0.044137
19920831	-0.020615	0.00461
19920930	0.01134	0.014147
19921030	0.004796	-0.0219665
19921130	0.033794	0.0069885
19921231	0.01338	0.0270695
19930129	0.007282	0.0269675
19930226	0.013526	0.035368
19930331	0.021202	0.00179
19930430	-0.024519	0.006182
19930528	0.026259	0.002666
19930630	0.003466	0.0430675
19930730	-0.004593	0.0179635
19930831	0.037431	0.043883
19930930	-0.007582	0.0071145
19931029	0.019884	0.011766
19931130	-0.008655	-0.031587
19931231	0.012643	0.0001585
19940131	0.033429	0.0229905
19940228	-0.027161	-0.0448955
19940331	-0.043456	-0.0448435
19940429	0.012817	-0.0161895
19940531	0.016309	-0.0080025
19940630	-0.024762	-0.0125745
19940729	0.032714	0.034145
19940831	0.041341	-0.009461
19940930	-0.02394	-0.032923
19941031	0.022619	-0.00654
19941130	-0.036248	0.0049845
19941230	0.014955	0.0161605
19950131	0.026	0.0264595
19950228	0.039228	0.028066
19950331	0.029334	0.0093055
19950428	0.029395	0.0173065
19950531	0.039809	0.084098
19950630	0.024155	0.0113485
19950731	0.033405	-0.0184145
19950831	0.003495	0.0222715
19950929	0.042102	0.0217155
19951031	-0.003442	0.0264375
19951130	0.044029	0.027923
19951229	0.017643	0.026965
19960131	0.034861	-0.001813
19960229	0.010087	-0.0523085
19960329	0.009585	-0.0205305
19960430	0.015133	-0.0189665
19960531	0.025257	-0.0068225
19960628	0.004128	0.018667
19960731	-0.044441	-0.0005985
19960830	0.021928	-0.0156825
19960930	0.056035	0.0297475
19961031	0.026798	0.0414715
19961129	0.076455	0.034609
19961231	-0.019815	-0.028232
19970131	0.062779	-0.009695
19970228	0.007752	-0.001772
19970331	-0.041653	-0.0272735
19970430	0.060274	0.022893
19970530	0.061401	0.0115685
19970630	0.044103	0.0210125
19970731	0.080388	0.0628855
19970829	-0.05497	-0.0321685
19970930	0.053886	0.0314445
19971031	-0.032605	0.035277
19971128	0.046321	0.0122265
19971231	0.017147	0.023096
19980130	0.011994	0.019805
19980227	0.071956	-0.0099085
19980331	0.051336	0.003822
19980430	0.011275	0.002402
19980529	-0.017674	0.021681
19980630	0.04097	0.027243
19980731	-0.010109	-0.005525
19980831	-0.143124	0.055256
19980930	0.063176	0.041405
19981030	0.080111	-0.0219635
19981130	0.062165	0.0113775
19981231	0.059673	-0.001867
19990129	0.0428	0.007669
19990226	-0.031935	-0.06217
19990331	0.038979	-0.0009485
19990430	0.037559	0.0012365
19990528	-0.023162	-0.0170795
19990630	0.054431	-0.0135065
19990730	-0.03022	-0.0103095
19990831	-0.004989	-0.0040875
19990930	-0.028079	0.00695
19991029	0.064238	-0.005988
19991130	0.020822	-0.0075215
19991231	0.062579	-0.0174405
20000131	-0.049606	0.010761
20000229	-0.01747	0.03373
20000331	0.098492	0.04182
20000428	-0.031585	-0.0106495
20000531	-0.022412	-0.002563
20000630	0.026219	0.020781
20000731	-0.011998	0.01939
20000831	0.063702	0.0215985
20000929	-0.051943	-0.0190355
20001031	-0.004217	0.017911
20001130	-0.078315	0.0298065
20001229	0.005664	0.0262915
20010131	0.032252	0.000297
20010228	-0.091107	0.016421
20010330	-0.063499	-0.011037
20010430	0.077766	-0.037114
20010531	0.007033	0.006254
20010629	-0.024417	0.004746
20010731	-0.00933	0.0387585
20010831	-0.063435	0.0252945
20010928	-0.080426	0.001119
20011031	0.019558	0.0704375
20011130	0.078788	-0.053512
20011231	0.00905	-0.0188465
20020131	-0.014321	0.010793
20020228	-0.019481	0.0096825
20020328	0.037573	-0.045441
20020430	-0.061021	0.0381935
20020531	-0.0078	0.0018395
20020628	-0.071346	0.0184835
20020731	-0.073975	0.032535
20020830	0.007043	0.0528285
20020930	-0.109019	0.0421965
20021031	0.088599	-0.035044
20021129	0.059024	-0.007655
20021231	-0.058834	0.043329
20030131	-0.026579	-0.0045625
20030228	-0.015246	0.0299395
20030331	0.010308	-0.014604
20030430	0.082774	0.010483
20030530	0.053251	0.0609145
20030630	0.012816	-0.018617
20030731	0.017932	-0.09926
20030829	0.019597	0.016462
20030930	-0.010737	0.0566625
20031031	0.05556	-0.030375
20031128	0.00926	0.003972
20031231	0.051842	0.0146315
20040130	0.019078	0.017644
20040227	0.014403	0.022599
20040331	-0.015011	0.0140535
20040430	-0.015584	-0.0634395
20040528	0.013711	-0.0037705
20040630	0.01949	0.0127965
20040730	-0.032932	0.0156835
20040831	0.003807	0.0413675
20040930	0.010817	0.008886
20041029	0.014973	0.0172665
20041130	0.040563	-0.024121
20041231	0.033734	0.027041
20050131	-0.023824	0.033454
20050228	0.021151	-0.0151625
20050331	-0.01724	-0.0026535
20050429	-0.018926	0.0372
20050531	0.031994	0.0323405
